card_id	quest_relevance	review_status	review_note	source
npc.kamil.3458	Boss encounter in Desert Treasure I	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.karamel.4882	Boss encounter in Recipe for Disaster	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.karil_the_tainted.1675	Required boss in His Faithful Servants	approved	Mandatory named miniquest boss	OSRS Wiki: His Faithful Servants
npc.kasonde_the_craven.12331	Combat encounter in Desert Treasure II	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.keef.7105	Boss encounter in Monkey Madness II	approved	Mandatory named quest boss	OSRS Wiki: Monkey Madness II; Keef
npc.ketla_the_unworthy.12329	Combat encounter in Desert Treasure II	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.khazard_ogre.1225	Combat encounter in Fight Arena	approved	Required arena enemy	OSRS Wiki: Fight Arena
npc.khazard_scorpion.1226	Combat encounter in Fight Arena	approved	Required arena enemy	OSRS Wiki: Fight Arena
npc.khazard_warlord.6390	Boss in Tree Gnome Village	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.king_roald.4163	Boss encounter in What Lies Below	approved	Mandatory named quest boss	OSRS Wiki: What Lies Below
npc.knight_of_varlamore.12916	Required sparring encounter in Twilight's Promise	approved	Mandatory named quest encounter	OSRS Wiki: Twilight's Promise
npc.kob.7107	Boss encounter in Monkey Madness II	approved	Mandatory named quest boss	OSRS Wiki: Monkey Madness II; Kob
npc.kolodion.1609	Boss in Mage Arena I	approved	Required shape-shifting miniquest boss	OSRS Wiki: Mage Arena I; Kolodion
npc.koschei_the_deathless.3897	Required multi-stage combat encounter in The Fremennik Trials	approved	Mandatory combat trial; four combat forms consolidated	Quest completeness review; pinned cache family 3897
npc.kroy.9560	Required combat encounter in Sins of the Father	approved	Mandatory named quest enemy	OSRS Wiki: Sins of the Father; Kroy
npc.kruk.6805	Boss in Monkey Madness II	approved	Mandatory named quest boss	OSRS Wiki: Monkey Madness II; Kruk
npc.lesser_demon.2005	Combat encounter in Dragon Slayer I	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.lizard.458	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.loar_shade.1277	Required combat encounters in Shades of Mort'ton	approved	Five Loar Shades are mandatory	Quest completeness review; pinned cache family 1277
npc.lucius.14363	Boss encounter in The Final Dawn	approved	Mandatory named paired boss encounter	OSRS Wiki: The Final Dawn; Lucius
npc.me.785	Final boss in Lunar Diplomacy	approved	Required named Dream World opponent	OSRS Wiki: Lunar Diplomacy
npc.melzar_the_mad.823	Combat encounter in Dragon Slayer I	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.menaphite_akh.11492	Final boss in Beneath Cursed Sands	approved	Required named final combat encounter	OSRS Wiki: Beneath Cursed Sands
npc.mercenary_axeman.13535	Required combat encounter in While Guthix Sleeps	approved	Mandatory combat encounter in While Guthix Sleeps	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
npc.mercenary_captain.4635	Required combat encounter in The Tourist Trap	approved	Mandatory named quest enemy	OSRS Wiki: The Tourist Trap
npc.mercenary_mage.13537	Required combat encounter in While Guthix Sleeps	approved	Mandatory combat encounter in While Guthix Sleeps	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
npc.minotaur.2481	Required combat encounter in Meat and Greet	approved	Mandatory quest enemy in the Wolf Den route	OSRS Wiki: Meat and Greet
npc.mithril_dragon.2919	Required source encounter for chewed bones during Barbarian Training; Required combat encounter in Dragon Slayer II	approved	Chewed bones used for pyre-ship training are obtained from mithril dragons; Mandatory encounter in the Dragon Slayer II route	OSRS Wiki: Barbarian Training; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
npc.mogre.2592	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.monk_of_zamorak.527	Required combat encounter in Priest in Peril	approved	A level-30 Monk of Zamorak must be defeated for the key	OSRS Wiki: Priest in Peril
npc.moss_giant.2090	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.moss_guardian.891	Boss in Roving Elves	approved	Mandatory unarmed quest boss; Moss giant family is not substituted	OSRS Wiki: Roving Elves; Moss Guardian
npc.mosschin.11271	Required combat encounter in Hopespear's Will; Mandatory combat encounter in Land of the Goblins	approved	Mandatory named miniquest enemy; Mandatory named goblin-priest encounter	OSRS Wiki: Hopespear's Will; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Land of the Goblins
npc.mother.8428	Mandatory boss in Making Friends with My Arm	approved	Required final Weiss troll encounter	OSRS Wiki: Making Friends with My Arm
npc.mourner.8844	Required combat encounter in Biohazard and Mourning's End Part I	approved	The active combat Mourner identity is directly fought in both quest paths; non-interactive tunnel mourners remain excluded	OSRS Wiki: Biohazard; Mourning's End Part I; Mourner
npc.mudskipper.4820	Required combat/source encounter in Recipe for Disaster	approved	Mandatory encounter or ingredient-source kill in Recipe for Disaster	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Recipe for Disaster
npc.mutant_tarn.6477	Final boss form in Lair of Tarn Razorlor	approved	Mandatory transformed final form of Tarn	OSRS Wiki: Lair of Tarn Razorlor
npc.mutated_bloodveld.7276	Required combat encounter in Sins of the Father	approved	Mandatory exact quest combat family	OSRS Wiki: Sins of the Father; Mutated Bloodveld
npc.naiatli.13838	Mandatory scripted combat encounter in Death on the Isle	approved	Second required confrontation alongside Adala	Quest completeness review; pinned cache family 13838
npc.nail_beast.2946	Required combat encounter in Sins of the Father	approved	Mandatory quest combat family	OSRS Wiki: Sins of the Father; Nail beast
npc.nazastarool.5353	Boss encounter in Shilo Village	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.nezikchened.3962	Boss encounter in Legends’ Quest	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.nylocas_vasilias.8355	Boss encounter in A Taste of Hope and A Night at the Theatre	approved	Exact named boss encountered during A Taste of Hope and required in the Theatre of Blood completion used by A Night at the Theatre	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / OSRS Wiki: A Taste of Hope; A Night at the Theatre
npc.ogre.136	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.ogre_shaman.4382	Quest requirement in Watchtower	approved	Quest-only shamans must be killed using the magic ogre potion	OSRS Wiki: Watchtower; Ogre shaman
npc.othainian.8994	Required combat encounter in Underground Pass	approved	Mandatory named quest enemy	OSRS Wiki: Underground Pass
npc.outlaw.4167	Required combat encounter in What Lies Below	approved	Mandatory quest enemy identity	OSRS Wiki: What Lies Below
npc.persten_the_deceitful.12333	Combat encounter in Desert Treasure II	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.pestilent_bloat.8359	Raid boss required during A Night at the Theatre	approved	Exact named Theatre of Blood boss in the quest completion path	OSRS Wiki: A Night at the Theatre
npc.pirate.521	Mandatory combat encounter in The Red Reef; Mandatory pirate encounters in Cabin Fever	approved	Exact active family contains the level 52 pirates that must be defeated after docking at The Last Light; Canonical Pirate card covers the required enemy-crew fights	OSRS Wiki: The Red Reef; Pirate; OSRS Wiki: Cabin Fever
npc.porazdir.7860	Boss in Mage Arena II	approved	Required named miniquest boss	OSRS Wiki: Mage Arena II
npc.possessed_priest.4210	Boss encounter in Icthlarin's Little Helper	approved	Named quest sub-boss	OSRS Wiki: Possessed Priest; Icthlarin's Little Helper
npc.prince_itzla_arkan.13784	Boss encounter in The Heart of Darkness	approved	Mandatory named quest boss	OSRS Wiki: The Heart of Darkness; Prince Itzla Arkan
npc.rabbit.1852	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.ranalph_devere.3966	Required combat encounter in Legends' Quest	approved	Mandatory named quest enemy	OSRS Wiki: Legends' Quest
npc.ranis_drakan.8244	Final boss in A Taste of Hope	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.rat.2492	Required combat encounter in Witch's Potion; Required bone-source encounter in Rag and Bone Man II	approved	Exact basic Rat family; killing a level-1 rat after starting the quest is required to obtain the untradeable rat's tail; Required special-bone source for Rag and Bone Man II	OSRS Wiki: Witch's Potion; Rat's tail; pinned RuneLite cache family 2492; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.red_dragon.247	Required combat encounter in Dragon Slayer II	approved	Mandatory encounter in the Dragon Slayer II route	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
npc.redeyes.11272	Required combat encounter in Hopespear's Will; Mandatory combat encounter in Land of the Goblins	approved	Mandatory named miniquest enemy; Mandatory named goblin-priest encounter	OSRS Wiki: Hopespear's Will; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Land of the Goblins
npc.robert_the_strong.8057	Boss encounter in Dragon Slayer II	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.rune_dragon.8027	Required combat encounter in Dragon Slayer II	approved	Mandatory encounter in the Dragon Slayer II route	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
npc.san_tojalon.3964	Combat encounter in Legends’ Quest	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.sand_snake.7895	Boss in The Depths of Despair	approved	Required quest boss guarding the Royal Accord	OSRS Wiki: Sand Snake; The Depths of Despair
npc.scarab_mage.794	Combat encounter in Contact!	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.scarab_swarm.1782	Combat encounter in Contact!	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.scarabs.729	Combat encounter in Contact!	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.sea_snake_hatchling.1098	Combat encounter in Royal Trouble	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.sea_snake_young.1097	Combat encounter in Royal Trouble	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.sea_troll_queen.4315	Final boss in Swan Song	approved	Direct quest-combat association reviewed for CL835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.seagull.1338	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.shellbane_gryphon.14860	Mandatory final boss in Troubled Tortugans	approved	Required defence of the Tortugan eggs	OSRS Wiki: Troubled Tortugans
npc.sigmund.991	Boss encounter in Death to the Dorgeshuun and Another Slice of H.A.M.	approved	Same exact Sigmund card is a mandatory boss encounter in both Dorgeshuun quests	OSRS Wiki: Death to the Dorgeshuun; Another Slice of H.A.M.
npc.sir_carl.8988	Required paladin encounter in Underground Pass	approved	Mandatory named quest enemy	OSRS Wiki: Underground Pass
npc.sir_harry.8989	Required paladin encounter in Underground Pass	approved	Mandatory named quest enemy	OSRS Wiki: Underground Pass
npc.sir_jerro.8987	Required paladin encounter in Underground Pass	approved	Mandatory named quest enemy	OSRS Wiki: Underground Pass
npc.sir_leye.4682	Combat encounter in Recruitment Drive	approved	Required named quest enemy	OSRS Wiki: Recruitment Drive; Sir Leye
npc.sir_mordred.3527	Combat encounter in Merlin's Crystal	approved	Required named quest enemy	OSRS Wiki: Sir Mordred; Merlin's Crystal
npc.skeleton_hellhound.5054	Boss encounter in In Search of the Myreque	approved	Direct quest-combat association reviewed for CL836	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity
npc.slagilith.1362	Boss encounter in One Small Favour	approved	Direct quest NPC encounter reviewed from Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d / Wiki-aligned quest identity	Quest Helper NPC review: pinned commit 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
npc.slash_bash.882	Boss in Zogre Flesh Eaters	approved	Named quest boss spawned during the quest	OSRS Wiki: Slash Bash; Zogre Flesh Eaters
npc.slug_prince.4797	Boss in The Slug Menace	approved	Named quest boss	OSRS Wiki: Slug Prince; The Slug Menace
npc.snailfeet.11270	Required combat encounter in Hopespear's Will; Mandatory combat encounter in Land of the Goblins	approved	Mandatory named miniquest enemy; Mandatory named goblin-priest encounter	OSRS Wiki: Hopespear's Will; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Land of the Goblins
npc.snake.1037	Required bone-source encounter in Rag and Bone Man II	approved	Required special-bone source for Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
npc.snothead.11269	Required combat encounter in Hopespear's Will; Mandatory combat encounter in Land of the Goblins	approved	Mandatory named miniquest enemy; Mandatory named goblin-priest encounter	OSRS Wiki: Hopespear's Will; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Land of the Goblins
npc.solus_dellagar.4962	Required final combat encounter in Wanted!	approved	Attackable quest form; dialogue-only identity 4930 remains outside the combat family	Quest completeness review; pinned cache family 4962
npc.sotetseg.8388	Raid boss required during A Night at the Theatre	approved	Exact named Theatre of Blood boss in the quest completion path	OSRS Wiki: A Night at the Theatre
npc.sourhog.10435	Boss in A Porcine of Interest	approved	Required quest monster and source of the proof item	OSRS Wiki: A Porcine of Interest
npc.spawn.5916	Required combat encounter in Dragon Slayer II	approved	Mandatory encounter in the Dragon Slayer II route	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
